tollgate_id,time_window,direction,volume,volume2,has_etc,has_etc2,vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
1,2016/9/27 21:40,0,26,39,2,4,0,20,5,1,0,0,0,0,0,0
1,2016/9/27 22:00,0,26,26,2,2,0,18,4,3,0,1,0,0,0,0
1,2016/9/27 22:20,0,20,26,1,2,0,15,2,1,0,2,0,0,0,0
1,2016/9/27 22:40,0,16,20,2,1,0,14,2,0,0,0,0,0,0,0
1,2016/9/27 23:00,0,12,16,1,2,0,8,0,1,0,3,0,0,0,0
1,2016/9/27 23:20,0,4,12,0,1,0,1,2,0,0,1,0,0,0,0
1,2016/9/27 23:40,0,3,4,3,0,0,3,0,0,0,0,0,0,0,0
1,2016/9/28 0:00,0,7,3,0,3,0,6,1,0,0,0,0,0,0,0
1,2016/9/28 0:20,0,5,7,0,0,0,5,0,0,0,0,0,0,0,0
1,2016/9/28 0:40,0,16,5,1,0,0,8,3,2,0,3,0,0,0,0
1,2016/9/28 1:00,0,10,16,1,1,0,3,4,2,0,1,0,0,0,0
1,2016/9/28 1:20,0,9,10,0,1,0,8,1,0,0,0,0,0,0,0
1,2016/9/28 1:40,0,7,9,1,0,0,6,1,0,0,0,0,0,0,0
1,2016/9/28 2:00,0,5,7,0,1,0,3,0,0,0,2,0,0,0,0
1,2016/9/28 2:20,0,4,5,0,0,0,1,1,0,0,2,0,0,0,0
1,2016/9/28 2:40,0,9,4,1,0,0,2,5,0,1,1,0,0,0,0
1,2016/9/28 3:00,0,6,9,0,1,0,3,1,2,0,0,0,0,0,0
1,2016/9/28 3:20,0,12,6,0,0,0,6,1,2,0,3,0,0,0,0
1,2016/9/28 3:40,0,13,12,0,0,0,1,2,5,0,5,0,0,0,0
1,2016/9/28 4:00,0,9,13,0,0,0,5,1,0,0,3,0,0,0,0
1,2016/9/28 4:20,0,7,9,0,0,0,3,1,0,0,3,0,0,0,0
1,2016/9/28 4:40,0,14,7,0,0,0,11,0,0,0,3,0,0,0,0
1,2016/9/28 5:00,0,22,14,1,0,0,10,9,0,0,3,0,0,0,0
1,2016/9/28 5:20,0,22,22,2,1,0,13,7,1,0,1,0,0,0,0
1,2016/9/28 5:40,0,19,22,0,2,0,14,3,1,0,1,0,0,0,0
1,2016/9/28 6:00,0,30,19,2,0,0,18,10,1,0,1,0,0,0,0
1,2016/9/28 6:20,0,49,30,4,2,0,42,7,0,0,0,0,0,0,0
1,2016/9/28 6:40,0,50,49,6,4,0,35,5,2,0,8,0,0,0,0
1,2016/9/28 7:00,0,91,50,11,6,0,76,8,1,2,4,0,0,0,0
1,2016/9/28 7:20,0,74,91,6,11,0,68,4,0,0,2,0,0,0,0
1,2016/9/28 7:40,0,104,74,15,6,5,91,7,1,0,0,0,0,0,0
1,2016/9/28 8:00,0,128,104,15,15,1,111,11,1,1,3,0,0,0,0
1,2016/9/28 8:20,0,137,128,11,15,1,126,6,1,3,0,0,0,0,0
1,2016/9/28 8:40,0,104,137,10,11,0,95,6,3,0,0,0,0,0,0
1,2016/9/28 9:00,0,111,104,16,10,0,103,6,0,1,1,0,0,0,0
1,2016/9/28 9:20,0,121,111,14,16,0,108,9,2,1,1,0,0,0,0
1,2016/9/28 9:40,0,136,121,15,14,0,118,12,2,0,3,0,1,0,0
1,2016/9/28 10:00,0,109,136,15,15,0,102,6,1,0,0,0,0,0,0
1,2016/9/28 10:20,0,89,109,5,15,0,77,7,1,0,3,0,1,0,0
1,2016/9/28 10:40,0,110,89,14,5,0,100,7,0,0,3,0,0,0,0
1,2016/9/28 11:00,0,88,110,7,14,0,82,4,1,0,1,0,0,0,0
1,2016/9/28 11:20,0,91,88,16,7,0,75,13,0,0,3,0,0,0,0
1,2016/9/28 11:40,0,78,91,10,16,0,69,8,1,0,0,0,0,0,0
1,2016/9/28 12:00,0,87,78,14,10,0,75,6,2,0,4,0,0,0,0
1,2016/9/28 12:20,0,89,87,14,14,0,73,9,4,2,0,0,1,0,0
1,2016/9/28 12:40,0,102,89,8,14,0,91,10,1,0,0,0,0,0,0
1,2016/9/28 13:00,0,104,102,13,8,0,90,9,3,1,0,0,1,0,0
1,2016/9/28 13:20,0,101,104,9,13,0,87,6,1,1,5,0,1,0,0
1,2016/9/28 13:40,0,95,101,11,9,0,88,4,0,0,3,0,0,0,0
1,2016/9/28 14:00,0,103,95,14,11,1,91,6,3,1,1,0,0,0,0
1,2016/9/28 14:20,0,110,103,10,14,0,95,11,2,0,2,0,0,0,0
1,2016/9/28 14:40,0,89,110,8,10,0,85,2,1,0,1,0,0,0,0
1,2016/9/28 15:00,0,91,89,16,8,1,79,4,2,2,1,0,2,0,0
1,2016/9/28 15:20,0,97,91,12,16,0,87,6,3,0,0,1,0,0,0
1,2016/9/28 15:40,0,88,97,9,12,0,85,2,1,0,0,0,0,0,0
1,2016/9/28 16:00,0,105,88,13,9,0,100,2,1,0,1,0,1,0,0
1,2016/9/28 16:20,0,97,105,11,13,0,91,3,1,1,1,0,0,0,0
1,2016/9/28 16:40,0,45,97,14,11,0,44,1,0,0,0,0,0,0,0
1,2016/9/28 17:00,0,31,45,7,14,0,29,1,1,0,0,0,0,0,0
1,2016/9/28 17:20,0,37,31,12,7,0,33,3,0,1,0,0,0,0,0
1,2016/9/28 17:40,0,31,37,10,12,0,29,2,0,0,0,0,0,0,0
1,2016/9/28 18:00,0,26,31,3,10,0,23,3,0,0,0,0,0,0,0
1,2016/9/28 18:20,0,24,26,7,3,0,18,6,0,0,0,0,0,0,0
1,2016/9/28 18:40,0,18,24,5,7,0,18,0,0,0,0,0,0,0,0
1,2016/9/28 19:00,0,28,18,8,5,0,26,1,1,0,0,0,0,0,0
1,2016/9/28 19:20,0,26,28,9,8,0,24,1,1,0,0,0,0,0,0
1,2016/9/28 19:40,0,17,26,5,9,0,17,0,0,0,0,0,0,0,0
1,2016/9/28 20:00,0,20,17,5,5,0,20,0,0,0,0,0,0,0,0
1,2016/9/28 20:20,0,24,20,4,5,0,22,2,0,0,0,0,0,0,0
1,2016/9/28 20:40,0,17,24,9,4,0,16,1,0,0,0,0,0,0,0
1,2016/9/28 21:00,0,24,17,7,9,0,18,5,1,0,0,0,0,0,0
1,2016/9/28 21:20,0,11,24,3,7,0,10,1,0,0,0,0,0,0,0
1,2016/9/28 21:40,0,16,11,8,3,0,12,4,0,0,0,0,0,0,0
1,2016/9/28 22:00,0,7,16,1,8,0,6,1,0,0,0,0,0,0,0
1,2016/9/28 22:20,0,9,7,1,1,0,8,1,0,0,0,0,0,0,0
1,2016/9/28 22:40,0,5,9,2,1,0,5,0,0,0,0,0,0,0,0
1,2016/9/28 23:00,0,11,5,0,2,0,11,0,0,0,0,0,0,0,0
1,2016/9/28 23:20,0,20,11,3,0,0,15,2,3,0,0,0,0,0,0
1,2016/9/28 23:40,0,11,20,0,3,0,9,1,1,0,0,0,0,0,0
1,2016/9/29 0:00,0,4,11,2,0,0,4,0,0,0,0,0,0,0,0
1,2016/9/29 0:20,0,9,4,1,2,0,9,0,0,0,0,0,0,0,0
1,2016/9/29 0:40,0,7,9,2,1,0,7,0,0,0,0,0,0,0,0
1,2016/9/29 1:00,0,3,7,0,2,0,2,1,0,0,0,0,0,0,0
1,2016/9/29 1:20,0,6,3,1,0,0,2,1,0,1,1,0,1,0,0
1,2016/9/29 1:40,0,11,6,3,1,0,5,5,0,1,0,0,0,0,0
1,2016/9/29 2:00,0,7,11,0,3,0,2,4,0,0,1,0,0,0,0
1,2016/9/29 2:20,0,4,7,0,0,0,1,2,0,0,1,0,0,0,0
1,2016/9/29 2:40,0,4,4,1,0,0,2,1,0,0,1,0,0,0,0
1,2016/9/29 3:00,0,3,4,1,1,0,2,0,0,0,1,0,0,0,0
1,2016/9/29 3:20,0,7,3,1,1,0,4,1,2,0,0,0,0,0,0
1,2016/9/29 3:40,0,9,7,0,1,0,3,2,1,2,1,0,0,0,0
1,2016/9/29 4:00,0,10,9,0,0,0,4,1,1,0,4,0,0,0,0
1,2016/9/29 4:20,0,10,10,2,0,0,6,2,2,0,0,0,0,0,0
1,2016/9/29 4:40,0,16,10,2,2,0,6,5,1,0,2,0,2,0,0
1,2016/9/29 5:00,0,6,16,1,2,0,5,1,0,0,0,0,0,0,0
1,2016/9/29 5:20,0,5,6,0,1,0,4,1,0,0,0,0,0,0,0
1,2016/9/29 5:40,0,4,5,0,0,0,3,1,0,0,0,0,0,0,0
1,2016/9/29 6:00,0,4,4,2,0,0,4,0,0,0,0,0,0,0,0
1,2016/9/29 6:20,0,9,4,2,2,0,7,1,1,0,0,0,0,0,0
1,2016/9/29 6:40,0,18,9,6,2,0,12,3,2,1,0,0,0,0,0
1,2016/9/29 7:00,0,25,18,9,6,0,19,5,0,1,0,0,0,0,0
1,2016/9/29 7:20,0,30,25,6,9,0,24,6,0,0,0,0,0,0,0
1,2016/9/29 7:40,0,30,30,11,6,0,27,3,0,0,0,0,0,0,0
1,2016/9/29 8:00,0,41,30,18,11,0,34,7,0,0,0,0,0,0,0
1,2016/9/29 8:20,0,48,41,15,18,0,46,1,1,0,0,0,0,0,0
1,2016/9/29 8:40,0,50,48,19,15,0,46,1,3,0,0,0,0,0,0
1,2016/9/29 9:00,0,47,50,15,19,0,44,3,0,0,0,0,0,0,0
1,2016/9/29 9:20,0,40,47,8,15,0,37,3,0,0,0,0,0,0,0
1,2016/9/29 9:40,0,48,40,11,8,0,46,2,0,0,0,0,0,0,0
1,2016/9/29 10:00,0,56,48,13,11,1,53,1,1,0,0,0,0,0,0
1,2016/9/29 10:20,0,51,56,12,13,0,48,3,0,0,0,0,0,0,0
1,2016/9/29 10:40,0,40,51,9,12,0,34,6,0,0,0,0,0,0,0
1,2016/9/29 11:00,0,39,40,8,9,0,37,2,0,0,0,0,0,0,0
1,2016/9/29 11:20,0,41,39,13,8,1,35,4,1,0,0,0,0,0,0
1,2016/9/29 11:40,0,36,41,7,13,0,33,1,0,1,0,0,1,0,0
1,2016/9/29 12:00,0,35,36,8,7,0,33,2,0,0,0,0,0,0,0
1,2016/9/29 12:20,0,35,35,8,8,0,32,2,1,0,0,0,0,0,0
1,2016/9/29 12:40,0,43,35,8,8,0,40,2,1,0,0,0,0,0,0
1,2016/9/29 13:00,0,50,43,19,8,0,46,3,0,1,0,0,0,0,0
1,2016/9/29 13:20,0,24,50,8,19,0,21,2,1,0,0,0,0,0,0
1,2016/9/29 13:40,0,43,24,15,8,0,39,4,0,0,0,0,0,0,0
1,2016/9/29 14:00,0,48,43,15,15,0,43,2,3,0,0,0,0,0,0
1,2016/9/29 14:20,0,43,48,13,15,0,42,1,0,0,0,0,0,0,0
1,2016/9/29 14:40,0,55,43,11,13,0,51,4,0,0,0,0,0,0,0
1,2016/9/29 15:00,0,53,55,17,11,0,52,1,0,0,0,0,0,0,0
1,2016/9/29 15:20,0,65,53,23,17,0,60,4,1,0,0,0,0,0,0
1,2016/9/29 15:40,0,53,65,13,23,0,48,5,0,0,0,0,0,0,0
1,2016/9/29 16:00,0,60,53,16,13,0,58,1,0,1,0,0,0,0,0
1,2016/9/29 16:20,0,50,60,10,16,0,46,2,0,2,0,0,0,0,0
1,2016/9/29 16:40,0,47,50,13,10,0,46,1,0,0,0,0,0,0,0
1,2016/9/29 17:00,0,30,47,3,13,0,28,1,1,0,0,0,0,0,0
1,2016/9/29 17:20,0,30,30,9,3,0,29,1,0,0,0,0,0,0,0
1,2016/9/29 17:40,0,30,30,12,9,0,29,1,0,0,0,0,0,0,0
1,2016/9/29 18:00,0,22,30,6,12,0,18,3,0,1,0,0,0,0,0
1,2016/9/29 18:20,0,26,22,6,6,0,26,0,0,0,0,0,0,0,0
1,2016/9/29 18:40,0,25,26,5,6,0,23,2,0,0,0,0,0,0,0
1,2016/9/29 19:00,0,18,25,4,5,0,17,1,0,0,0,0,0,0,0
1,2016/9/29 19:20,0,27,18,8,4,0,25,2,0,0,0,0,0,0,0
1,2016/9/29 19:40,0,22,27,5,8,0,20,1,1,0,0,0,0,0,0
1,2016/9/29 20:00,0,30,22,7,5,0,27,2,1,0,0,0,0,0,0
1,2016/9/29 20:20,0,16,30,7,7,0,15,1,0,0,0,0,0,0,0
1,2016/9/29 20:40,0,21,16,3,7,0,19,2,0,0,0,0,0,0,0
1,2016/9/29 21:00,0,24,21,5,3,0,22,2,0,0,0,0,0,0,0
1,2016/9/29 21:20,0,16,24,4,5,0,12,4,0,0,0,0,0,0,0
1,2016/9/29 21:40,0,17,16,4,4,0,16,1,0,0,0,0,0,0,0
1,2016/9/29 22:00,0,15,17,2,4,0,15,0,0,0,0,0,0,0,0
1,2016/9/29 22:20,0,11,15,2,2,0,11,0,0,0,0,0,0,0,0
1,2016/9/29 22:40,0,7,11,1,2,0,6,1,0,0,0,0,0,0,0
1,2016/9/29 23:00,0,3,7,2,1,0,3,0,0,0,0,0,0,0,0
1,2016/9/29 23:20,0,5,3,0,2,0,5,0,0,0,0,0,0,0,0
1,2016/9/29 23:40,0,8,5,1,0,0,8,0,0,0,0,0,0,0,0
1,2016/9/30 0:00,0,18,8,1,1,0,13,0,4,1,0,0,0,0,0
1,2016/9/30 0:20,0,16,18,0,1,0,15,0,0,0,1,0,0,0,0
1,2016/9/30 0:40,0,8,16,0,0,0,8,0,0,0,0,0,0,0,0
1,2016/9/30 1:00,0,12,8,0,0,0,7,0,1,1,3,0,0,0,0
1,2016/9/30 1:20,0,9,12,0,0,0,5,3,1,0,0,0,0,0,0
1,2016/9/30 1:40,0,10,9,1,0,0,8,1,0,0,1,0,0,0,0
1,2016/9/30 2:00,0,5,10,0,1,0,3,1,1,0,0,0,0,0,0
1,2016/9/30 2:20,0,4,5,0,0,0,3,1,0,0,0,0,0,0,0
1,2016/9/30 2:40,0,7,4,0,0,0,4,1,2,0,0,0,0,0,0
1,2016/9/30 3:00,0,10,7,1,0,0,3,3,0,0,4,0,0,0,0
1,2016/9/30 3:20,0,8,10,1,1,0,2,0,3,0,3,0,0,0,0
1,2016/9/30 3:40,0,16,8,2,1,1,13,1,0,0,1,0,0,0,0
1,2016/9/30 4:00,0,19,16,4,2,0,14,1,1,0,3,0,0,0,0
1,2016/9/30 4:20,0,9,19,1,4,0,5,2,1,0,1,0,0,0,0
1,2016/9/30 4:40,0,21,9,3,1,0,16,3,0,0,2,0,0,0,0
1,2016/9/30 5:00,0,7,21,1,3,0,4,3,0,0,0,0,0,0,0
1,2016/9/30 5:20,0,3,7,0,1,0,2,1,0,0,0,0,0,0,0
1,2016/9/30 5:40,0,9,3,3,0,0,8,1,0,0,0,0,0,0,0
1,2016/9/30 6:00,0,10,9,1,3,0,10,0,0,0,0,0,0,0,0
1,2016/9/30 6:20,0,17,10,4,1,0,15,2,0,0,0,0,0,0,0
1,2016/9/30 6:40,0,24,17,3,4,0,20,3,1,0,0,0,0,0,0
1,2016/9/30 7:00,0,29,24,11,3,0,22,5,0,2,0,0,0,0,0
1,2016/9/30 7:20,0,31,29,6,11,0,29,2,0,0,0,0,0,0,0
1,2016/9/30 7:40,0,44,31,11,6,0,40,4,0,0,0,0,0,0,0
1,2016/9/30 8:00,0,46,44,17,11,0,40,6,0,0,0,0,0,0,0
1,2016/9/30 8:20,0,48,46,18,17,0,44,2,2,0,0,0,0,0,0
1,2016/9/30 8:40,0,47,48,11,18,0,45,1,1,0,0,0,0,0,0
1,2016/9/30 9:00,0,60,47,9,11,0,55,5,0,0,0,0,0,0,0
1,2016/9/30 9:20,0,61,60,19,9,0,56,4,0,1,0,0,0,0,0
1,2016/9/30 9:40,0,63,61,12,19,0,56,7,0,0,0,0,0,0,0
1,2016/9/30 10:00,0,80,63,17,12,0,74,5,1,0,0,0,0,0,0
1,2016/9/30 10:20,0,82,80,16,17,0,76,6,0,0,0,0,0,0,0
1,2016/9/30 10:40,0,71,82,14,16,0,68,3,0,0,0,0,0,0,0
1,2016/9/30 11:00,0,55,71,10,14,0,49,6,0,0,0,0,0,0,0
1,2016/9/30 11:20,0,48,55,10,10,0,45,3,0,0,0,0,0,0,0
1,2016/9/30 11:40,0,55,48,17,10,0,54,1,0,0,0,0,0,0,0
1,2016/9/30 12:00,0,74,55,22,17,0,70,4,0,0,0,0,0,0,0
1,2016/9/30 12:20,0,86,74,24,22,0,79,1,5,1,0,0,0,0,0
1,2016/9/30 12:40,0,99,86,32,24,0,91,8,0,0,0,0,0,0,0
1,2016/9/30 13:00,0,108,99,23,32,0,101,4,3,0,0,0,0,0,0
1,2016/9/30 13:20,0,98,108,19,23,0,93,3,0,2,0,0,0,0,0
1,2016/9/30 13:40,0,95,98,21,19,0,89,4,2,0,0,0,0,0,0
1,2016/9/30 14:00,0,88,95,22,21,0,82,5,1,0,0,0,0,0,0
1,2016/9/30 14:20,0,71,88,13,22,0,69,2,0,0,0,0,0,0,0
1,2016/9/30 14:40,0,84,71,17,13,0,79,4,0,1,0,0,0,0,0
1,2016/9/30 15:00,0,75,84,20,17,0,72,2,0,1,0,0,0,0,0
1,2016/9/30 15:20,0,80,75,22,20,0,73,5,1,1,0,0,0,0,0
1,2016/9/30 15:40,0,124,80,40,22,0,121,2,0,1,0,0,0,0,0
1,2016/9/30 16:00,0,130,124,24,40,0,128,2,0,0,0,0,0,0,0
1,2016/9/30 16:20,0,132,130,32,24,0,129,2,0,1,0,0,0,0,0
1,2016/9/30 16:40,0,117,132,21,32,0,112,4,0,1,0,0,0,0,0
1,2016/9/30 17:00,0,87,117,22,21,0,87,0,0,0,0,0,0,0,0
1,2016/9/30 17:20,0,98,87,19,22,0,74,22,0,2,0,0,0,0,0
1,2016/9/30 17:40,0,133,98,14,19,0,130,2,0,0,1,0,0,0,0
1,2016/9/30 18:00,0,137,133,18,14,0,127,5,0,2,3,0,0,0,0
1,2016/9/30 18:20,0,172,137,20,18,0,167,3,0,1,1,0,0,0,0
1,2016/9/30 18:40,0,156,172,16,20,1,146,5,2,1,1,0,0,0,0
1,2016/9/30 19:00,0,156,156,13,16,0,147,7,0,0,2,0,0,0,0
1,2016/9/30 19:20,0,154,156,13,13,0,144,1,4,0,5,0,0,0,0
1,2016/9/30 19:40,0,166,154,14,13,0,157,7,0,0,1,0,1,0,0
1,2016/9/30 20:00,0,159,166,12,14,0,153,3,1,0,2,0,0,0,0
1,2016/9/30 20:20,0,149,159,17,12,0,143,4,1,0,1,0,0,0,0
1,2016/9/30 20:40,0,182,149,20,17,1,173,5,2,1,0,0,0,0,0
1,2016/9/30 21:00,0,151,182,18,20,0,146,1,1,0,2,0,1,0,0
1,2016/9/30 21:20,0,162,151,23,18,0,152,8,1,0,1,0,0,0,0
1,2016/9/30 21:40,0,137,162,12,23,0,129,2,1,1,4,0,0,0,0
1,2016/9/30 22:00,0,123,137,7,12,0,117,2,3,0,1,0,0,0,0
1,2016/9/30 22:20,0,107,123,6,7,1,100,3,2,1,0,0,0,0,0
1,2016/9/30 22:40,0,117,107,4,6,0,106,4,0,0,7,0,0,0,0
1,2016/9/30 23:00,0,101,117,5,4,0,92,6,3,0,0,0,0,0,0
1,2016/9/30 23:20,0,70,101,10,5,0,67,1,0,0,2,0,0,0,0
1,2016/9/30 23:40,0,45,70,2,10,0,39,3,1,0,2,0,0,0,0
1,2016/10/1 0:00,0,86,45,2,2,78,6,1,0,0,0,0,1,0,0
1,2016/10/1 0:20,0,63,86,2,2,56,4,0,0,0,3,0,0,0,0
1,2016/10/1 0:40,0,56,63,1,2,50,2,0,0,1,2,0,1,0,0
1,2016/10/1 1:00,0,65,56,3,1,58,4,0,1,0,1,0,1,0,0
1,2016/10/1 1:20,0,56,65,4,3,49,5,1,0,0,1,0,0,0,0
1,2016/10/1 1:40,0,43,56,0,4,35,0,0,2,0,6,0,0,0,0
1,2016/10/1 2:00,0,31,43,0,0,29,1,0,0,0,1,0,0,0,0
1,2016/10/1 2:20,0,48,31,0,0,40,0,2,2,0,4,0,0,0,0
1,2016/10/1 2:40,0,46,48,0,0,42,1,3,0,0,0,0,0,0,0
1,2016/10/1 3:00,0,41,46,2,0,31,3,1,0,0,6,0,0,0,0
1,2016/10/1 3:20,0,48,41,0,2,41,2,2,2,0,1,0,0,0,0
1,2016/10/1 3:40,0,46,48,1,0,38,4,2,1,0,1,0,0,0,0
1,2016/10/1 4:00,0,59,46,2,1,51,5,0,0,0,3,0,0,0,0
1,2016/10/1 4:20,0,81,59,0,2,75,2,0,0,0,4,0,0,0,0
1,2016/10/1 4:40,0,101,81,3,0,91,6,2,0,0,2,0,0,0,0
1,2016/10/1 5:00,0,142,101,3,3,132,7,3,0,0,0,0,0,0,0
1,2016/10/1 5:20,0,151,142,4,3,129,8,3,0,0,11,0,0,0,0
1,2016/10/1 5:40,0,193,151,2,4,175,5,6,1,0,6,0,0,0,0
1,2016/10/1 6:00,0,213,193,3,2,201,5,4,0,0,2,0,1,0,0
1,2016/10/1 6:20,0,257,213,10,3,229,17,4,3,0,4,0,0,0,0
1,2016/10/1 6:40,0,275,257,11,10,254,15,3,0,0,3,0,0,0,0
1,2016/10/1 7:00,0,267,275,8,11,232,18,7,5,2,3,0,0,0,0
1,2016/10/1 7:20,0,244,267,8,8,225,9,7,2,0,1,0,0,0,0
1,2016/10/1 7:40,0,233,244,1,8,220,11,1,0,1,0,0,0,0,0
1,2016/10/1 8:00,0,217,233,0,1,205,7,2,0,0,3,0,0,0,0
1,2016/10/1 8:20,0,210,217,2,0,199,6,0,4,0,1,0,0,0,0
1,2016/10/1 8:40,0,198,210,1,2,187,6,1,0,2,2,0,0,0,0
1,2016/10/1 9:00,0,251,198,11,1,226,20,1,2,0,2,0,0,0,0
1,2016/10/1 9:20,0,249,251,7,11,233,9,3,1,1,2,0,0,0,0
1,2016/10/1 9:40,0,242,249,13,7,211,22,3,3,1,2,0,0,0,0
1,2016/10/1 10:00,0,281,242,12,13,255,20,3,2,0,1,0,0,0,0
1,2016/10/1 10:20,0,204,281,9,12,185,12,5,0,1,1,0,0,0,0
1,2016/10/1 10:40,0,212,204,8,9,195,12,3,1,0,1,0,0,0,0
1,2016/10/1 11:00,0,202,212,8,8,183,12,3,0,2,2,0,0,0,0
1,2016/10/1 11:20,0,195,202,7,8,174,13,2,0,1,4,0,1,0,0
1,2016/10/1 11:40,0,188,195,13,7,168,16,2,1,0,1,0,0,0,0
1,2016/10/1 12:00,0,200,188,8,13,181,12,2,1,1,3,0,0,0,0
1,2016/10/1 12:20,0,215,200,7,8,191,15,1,2,0,6,0,0,0,0
1,2016/10/1 12:40,0,237,215,8,7,214,16,3,1,0,3,0,0,0,0
1,2016/10/1 13:00,0,239,237,11,8,213,19,2,1,1,1,2,0,0,0
1,2016/10/1 13:20,0,207,239,6,11,189,12,0,3,0,3,0,0,0,0
1,2016/10/1 13:40,0,224,207,10,6,207,15,2,0,0,0,0,0,0,0
1,2016/10/1 14:00,0,246,224,4,10,225,15,6,0,0,0,0,0,0,0
1,2016/10/1 14:20,0,213,246,7,4,197,12,2,0,1,1,0,0,0,0
1,2016/10/1 14:40,0,244,213,6,7,233,10,1,0,0,0,0,0,0,0
1,2016/10/1 15:00,0,203,244,4,6,193,8,1,1,0,0,0,0,0,0
1,2016/10/1 15:20,0,183,203,6,4,164,15,2,1,0,1,0,0,0,0
1,2016/10/1 15:40,0,179,183,3,6,166,10,1,0,0,2,0,0,0,0
1,2016/10/1 16:00,0,188,179,8,3,176,11,0,0,0,1,0,0,0,0
1,2016/10/1 16:20,0,208,188,7,8,186,16,2,1,1,2,0,0,0,0
1,2016/10/1 16:40,0,162,208,7,7,149,12,0,0,0,1,0,0,0,0
1,2016/10/1 17:00,0,161,162,5,7,148,10,1,1,1,0,0,0,0,0
1,2016/10/1 17:20,0,134,161,3,5,123,9,1,0,0,1,0,0,0,0
1,2016/10/1 17:40,0,97,134,1,3,84,8,2,0,0,3,0,0,0,0
1,2016/10/1 18:00,0,99,97,3,1,88,9,1,0,0,1,0,0,0,0
1,2016/10/1 18:20,0,82,99,2,3,77,3,1,1,0,0,0,0,0,0
1,2016/10/1 18:40,0,89,82,0,2,84,3,1,1,0,0,0,0,0,0
1,2016/10/1 19:00,0,76,89,4,0,68,6,2,0,0,0,0,0,0,0
1,2016/10/1 19:20,0,77,76,3,4,70,4,2,0,0,1,0,0,0,0
1,2016/10/1 19:40,0,94,77,5,3,83,7,1,2,0,1,0,0,0,0
1,2016/10/1 20:00,0,88,94,2,5,83,4,0,1,0,0,0,0,0,0
1,2016/10/1 20:20,0,68,88,1,2,54,4,5,4,0,1,0,0,0,0
1,2016/10/1 20:40,0,79,68,2,1,74,3,1,0,0,1,0,0,0,0
1,2016/10/1 21:00,0,51,79,2,2,47,3,1,0,0,0,0,0,0,0
1,2016/10/1 21:20,0,52,51,3,2,47,4,0,0,0,1,0,0,0,0
1,2016/10/1 21:40,0,52,52,1,3,46,2,1,0,1,2,0,0,0,0
1,2016/10/1 22:00,0,46,52,2,1,42,3,0,1,0,0,0,0,0,0
1,2016/10/1 22:20,0,23,46,3,2,19,3,0,0,0,1,0,0,0,0
1,2016/10/1 22:40,0,41,23,1,3,38,2,0,0,0,1,0,0,0,0
1,2016/10/1 23:00,0,35,41,0,1,32,1,0,0,0,2,0,0,0,0
1,2016/10/1 23:20,0,16,35,0,0,16,0,0,0,0,0,0,0,0,0
1,2016/10/2 0:00,0,13,16,0,0,13,0,0,0,0,0,0,0,0,0
1,2016/10/2 0:20,0,7,13,0,0,7,0,0,0,0,0,0,0,0,0
1,2016/10/2 0:40,0,3,7,0,0,3,0,0,0,0,0,0,0,0,0
1,2016/10/2 1:00,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0
1,2016/10/2 1:20,0,9,3,0,0,6,2,0,1,0,0,0,0,0,0
1,2016/10/2 1:40,0,4,9,0,0,3,0,1,0,0,0,0,0,0,0
1,2016/10/2 2:00,0,18,4,1,0,15,1,0,1,0,1,0,0,0,0
1,2016/10/2 2:20,0,6,18,0,1,5,0,0,0,0,1,0,0,0,0
1,2016/10/2 2:40,0,4,6,0,0,3,0,1,0,0,0,0,0,0,0
1,2016/10/2 3:00,0,10,4,0,0,5,0,0,1,0,4,0,0,0,0
1,2016/10/2 3:20,0,10,10,2,0,7,2,0,0,0,1,0,0,0,0
1,2016/10/2 3:40,0,4,10,1,2,3,1,0,0,0,0,0,0,0,0
1,2016/10/2 4:00,0,9,4,0,1,7,0,2,0,0,0,0,0,0,0
1,2016/10/2 4:20,0,10,9,0,0,7,2,0,0,0,1,0,0,0,0
1,2016/10/2 4:40,0,28,10,1,0,20,3,1,0,0,4,0,0,0,0
1,2016/10/2 5:00,0,27,28,0,1,18,1,2,4,0,2,0,0,0,0
1,2016/10/2 5:20,0,28,27,0,0,23,1,2,1,0,1,0,0,0,0
1,2016/10/2 5:40,0,45,28,1,0,36,2,2,2,0,3,0,0,0,0
1,2016/10/2 6:00,0,64,45,0,1,58,3,1,0,2,0,0,0,0,0
1,2016/10/2 6:20,0,79,64,4,0,69,7,2,0,0,1,0,0,0,0
1,2016/10/2 6:40,0,73,79,7,4,60,9,1,2,0,1,0,0,0,0
1,2016/10/2 7:00,0,163,73,4,7,156,5,1,1,0,0,0,0,0,0
1,2016/10/2 7:20,0,164,163,8,4,147,12,3,0,0,2,0,0,0,0
1,2016/10/2 7:40,0,168,164,5,8,153,10,1,3,0,1,0,0,0,0
1,2016/10/2 8:00,0,203,168,14,5,180,18,2,2,0,1,0,0,0,0
1,2016/10/2 8:20,0,237,203,8,14,220,13,1,2,0,1,0,0,0,0
1,2016/10/2 8:40,0,277,237,12,8,254,18,5,0,0,0,0,0,0,0
1,2016/10/2 9:00,0,266,277,10,12,244,20,2,0,0,0,0,0,0,0
